id,@id,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,bench,bin,brand,brand:wikidata,bus,bus_stop,check_date:bin,check_date:lit,check_date:shelter,check_date:tactile_paving,covered,departures_board,description,former_name,highway,kerb,kerb:approach_aid,layer,level,lit,local_ref,material,name,name:en,name:es,network,network:short,network:wikidata,network:wikipedia,not:network:wikidata,note,opening_hours:covid19,operator,operator:short,operator:wikidata,operator:wikipedia,passenger_information_display,phone,public_transport,public_transport:version,ref,ref:signed,route,route_ref,seats,shade,shelter,source,source_ref,stop_id,surface,tactile_paving,towards,type,website,wheelchair,wheelchair:description,wikidata,wikipedia
node/8178188224,node/8178188224,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & San Vicente,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8178188225,node/8178188225,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 8th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8178188226,node/8178188226,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Del Valle,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188227,node/8178188227,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Wilshire,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188228,node/8178188228,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Wilshire,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188229,node/8178188229,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 6th,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/8178188230,node/8178188230,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 6th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188231,node/8178188231,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Drexel,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8178188232,node/8178188232,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Drexel,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188233,node/8178188233,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 3rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"217",,,no,,,,,,,,,,,,
node/8178188234,node/8178188234,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 3rd,,,"Metro Rapid;Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,"217;218;780;Fairfax",,,no,,,,,no,,,,,,,
node/8178188235,node/8178188235,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 3rd,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,"218",,,yes,,,,,,,,,,,,
node/8178188238,node/8178188238,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 1st,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8178188239,node/8178188239,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & 1st,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8178188240,node/8178188240,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Beverly,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8178188241,node/8178188241,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Beverly,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188242,node/8178188242,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Beverly,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/8178188243,node/8178188243,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Oakwood,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8178188244,node/8178188244,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Oakwood,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8178188245,node/8178188245,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Rosewood,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/8178188246,node/8178188246,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Rosewood,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8178188250,node/8178188250,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Willoughby,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8178188251,node/8178188251,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fairfax & Fountain,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003724,node/8180003724,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Thurman,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003725,node/8180003725,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Thurman,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003726,node/8180003726,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Curson,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003727,node/8180003727,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Curson,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003730,node/8180003730,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Hauser,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003731,node/8180003731,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Hauser,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003732,node/8180003732,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Burnside,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003733,node/8180003733,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Burnside,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003734,node/8180003734,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Redondo,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003735,node/8180003735,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Redondo,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003736,node/8180003736,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Orange,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003737,node/8180003737,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Orange,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,,,,,,,,,,,,,
node/8180003738,node/8180003738,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & La Brea,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003739,node/8180003739,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & La Brea,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003741,node/8180003741,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Rimpau,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003742,node/8180003742,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Rimpau,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003743,node/8180003743,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Vineyard,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003744,node/8180003744,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Vineyard,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003745,node/8180003745,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & West,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8180003746,node/8180003746,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & West,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8180003747,node/8180003747,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Wellington,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003748,node/8180003748,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Wellington,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003749,node/8180003749,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Washington & Crenshaw,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,"1427",,,,,,yes,,,,,no,,,,,,,
node/8180003750,node/8180003750,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Crenshaw,,,"Metro Local;DASH",,"Q77610;Q112028960",en:Metro Local,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003752,node/8180003752,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & 10th,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003753,node/8180003753,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & 10th,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003754,node/8180003754,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & 6th,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003755,node/8180003755,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & 6th,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003756,node/8180003756,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & 4th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003757,node/8180003757,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & 4th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003758,node/8180003758,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Arlington,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003759,node/8180003759,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Arlington,,,"Metro Local;DASH",,,,,,,"Metro;LADOT",,,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003760,node/8180003760,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Gramercy,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180003761,node/8180003761,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Gramercy,,,"DASH;Metro Local",,"Q112028960;Q77610",,,,,"Los Angeles Department of Transportation;Los Angeles County Metropolitan Transportation Authority",,"Q3259703;Q3259702",,,,platform,,,,,,,,,,,,,,,,,,,,
node/8180003762,node/8180003762,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Western,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180003763,node/8180003763,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Washington & Western,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180025220,node/8180025220,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,West & Saturn,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180025221,node/8180025221,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,West & Saturn,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180025222,node/8180025222,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,West & Lomita,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8180025223,node/8180025223,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,West & 16th,,,,,,,,,,,,,,,,platform,,,,,,,,,,,,,,,,,,,,
node/8180810688,node/8180810688,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 23rd,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/8180810689,node/8180810689,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 21st,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810690,node/8180810690,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Washington,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/8180810691,node/8180810691,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Pickford,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/8180810692,node/8180810692,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Venice,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180810693,node/8180810693,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Pico,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180810694,node/8180810694,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & San Vicente,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810695,node/8180810695,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Dockweiler,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810696,node/8180810696,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Edgewood,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810697,node/8180810697,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Olympic,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180810698,node/8180810698,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 9th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/8180810699,node/8180810699,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 8th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810700,node/8180810700,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 6th,,,"Metro Local;Antelope Valley Transit Authority",AVTA,"Q77610;Q4771209",,,,,"Los Angeles County Metropolitan Transportation Authority;Transdev",,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810701,node/8180810701,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 6th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810702,node/8180810702,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 4th,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180810703,node/8180810703,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & 3rd,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8180810704,node/8180810704,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,La Brea & 2nd,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,"5193",,,,,,no,,,,,no,,,,,,,
node/8180810705,node/8180810705,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,La Brea & Beverly,,,"Metro Local;AVTA",,,,,,,"Metro;AVTA",,,,,,platform,,"3636",,,,,,no,,,,,no,,,,,,,
node/8180810706,node/8180810706,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Oakwood,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8180810707,node/8180810707,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,La Brea & Rosewood,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,"3644",,,,,,no,,,,,no,,,,,,,
node/8180810710,node/8180810710,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,La Brea & Fountain,,,Metro Local,,Q77610,en:Metro Local,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8181361561,node/8181361561,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,3rd & La Cienega,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8181361562,node/8181361562,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,3rd & La Cienega,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,"13668",,,,,,no,,,,,no,,,,,,,
node/8181361563,node/8181361563,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,3rd & Orlando,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8181361564,node/8181361564,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,3rd & Orlando,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,no,,,,,,,,,,,,
node/8181361565,node/8181361565,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,3rd & Sweetzer,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/8181361566,node/8181361566,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,3rd & Sweetzer,,,Metro Local,,Q77610,en:Los Angeles Metro Bus,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,en:Los Angeles County Metropolitan Transportation Authority,,,platform,,,,,,,,yes,,,,,,,,,,,,
